src,trgt,Pearson
G55,G42,0.121555368496738
G55,G43,1.11805006227582
G55,G44,0.00036880635973076
G55,G45,0.022107490627904
G55,G46,0.0862911407370062
G55,G47,0.084368919633209
G55,G48,1.09781318307681
G55,G49,1.1834163324368
G55,G50,0.0713931706935013
G55,G51,1.15488107344961
G55,G52,1.21692355754876
G55,G53,0.339262559440949
G55,G54,1.13776372033881
G55,G55,0
G55,G56,0.071545325743706
G55,G57,0.000650421463787927
G55,G58,1.21270112028392
G55,G59,0.000141233249236679
G55,G60,0.106735633331754
G55,G61,1.17766102447219
G55,G62,1.21735515156714
G55,G63,0.072373205193656
G55,G64,0.0894093715456989
G55,G65,1.17682986475793
G55,G66,1.16907791249117
G55,G67,0.000400533362313362
G55,G68,1.18973509341994
G55,G69,1.14303518863949
G55,G70,1.06090550808558
G55,G71,1.14291043343549
G55,G72,0.00432301039904503
G55,G73,0.000151181803130748
G55,G74,0.118734556521015
G55,G75,0.000553201745059471
G55,G76,0.00852519309862492
G55,G77,0.30802305808762
G55,G78,0.672485603507641
G55,G79,0.0393720796144106
G55,G80,0.0169603618067293
G55,G81,1.0642237844009
G55,G82,0.000138345283484221
G55,G83,0.0703765128252518
G55,G84,0.931399899086027
G55,G85,0.261362989176515
G55,G86,0.0356343762462471
G55,G87,0.000391845221259389
G55,G88,0.264650727909055
G55,G89,0.0461573378065609
G55,G90,0.332252932404532
G55,G91,1.16029272709276
G55,G92,0.0652860666870435
G55,G93,1.15348660662725
G55,G94,0.00400066338011313
G55,G95,0.0180575011396832
G55,G96,1.15986036664843
G55,G97,0.990378135262279
G55,G98,0.0839903875871671
G55,G99,1.05395101279199
G56,G0,0.0402797102460076
G56,G1,0.0408387859607973
G56,G2,0.0143926485839994
G56,G3,0.0474243140879662
G56,G4,0.00113875546536669
G56,G5,0.0566501044633539
G56,G6,0.00390474423111854
G56,G7,0.00254236644924674
G56,G8,0.00962308473730793
G56,G9,0.108116181081533
G56,G10,0.0860968481223511
G56,G11,0.166867424159549
G56,G12,0.0918909235215856
G56,G13,0.0745407104965709
G56,G14,0.0938165680232133
G56,G15,0.0957695050486915
G56,G16,0.0973480528048491
G56,G17,0.0984513403197418
G56,G18,0.178138586002503
G56,G19,0.185295313462023
G56,G20,0.151124049328069
G56,G21,0.0765369101728993
G56,G22,0.171932205702529
G56,G23,0.090896688929134
G56,G24,0.193769804968573
G56,G25,0.148113752752203
G56,G26,0.140554308511829
G56,G27,0.0768754168508004
G56,G28,0.0979375876640889
G56,G29,0.0814492580178309
G56,G30,0.211784557136102
G56,G31,0.147441660865046
G56,G32,0.16021390540399
G56,G33,0.164327491097227
G56,G34,0.100334296348463
G56,G35,0.0720572229369157
G56,G36,2.96473164605192e-06
G56,G37,0.101646495215394
G56,G38,0.0390239788215444
G56,G39,0.163636980549836
G56,G40,0.0905873985911737
G56,G41,0.0946107820340214
G56,G42,0.187809356504494
G56,G43,0.101228346576515
G56,G44,0.079980074113769
G56,G45,0.00657108630478529
G56,G46,0.169405284427057
G56,G47,0.157908876681719
G56,G48,0.0947509070548863
G56,G49,0.0969244821269465
G56,G50,0.148380880618383
G56,G51,0.0981213852995794
G56,G52,0.0945835596166138
G56,G53,0.00228446073088287
G56,G54,0.0908605720086547
G56,G55,0.071545325743706
G56,G56,0
G56,G57,0.082002149874456
G56,G58,0.0961719057982033
G56,G59,0.0777026412249627
G56,G60,0.184661757195594
G56,G61,0.0984414051656214
G56,G62,0.0979717861193377
G56,G63,0.175774909908257
G56,G64,0.186626608469002
G56,G65,0.0999059487825962
G56,G66,0.0949865890309843
G56,G67,0.0680465032903191
G56,G68,0.101178031921331
G56,G69,0.0907821271231454
G56,G70,0.0988625010693975
G56,G71,0.106362533983965
G56,G72,0.0999034132449204
G56,G73,0.0801081512661254
G56,G74,0.149129378617173
G56,G75,0.0725324417798888
G56,G76,0.0467946308777759
G56,G77,0.0513353538418904
G56,G78,0.0243227530705919
G56,G79,0.120000128305144
G56,G80,0.0319180027411501
G56,G81,0.0789787373477983
G56,G82,0.0705190544454724
G56,G83,0.143666767099787
G56,G84,0.0797217392731311
G56,G85,0.0356351556522537
G56,G86,0.0465397620209698
G56,G87,0.0774368217107379
G56,G88,0.0568130301982183
G56,G89,0.0662544349484669
G56,G90,0.0829412171129153
G56,G91,0.0992980434643403
G56,G92,0.0752785219160005
G56,G93,0.096906660523053
G56,G94,0.0192309377025734
G56,G95,0.0101051747701789
G56,G96,0.0858934613255694
G56,G97,0.102620126488892
G56,G98,0.170907771135109
G56,G99,0.0847828565705481
G57,G0,0.0208942245164426
G57,G1,0.0125932171728869
G57,G2,0.00930406070433407
G57,G3,0.0101552937636102
G57,G4,0.230325825624525
G57,G5,1.56320577142637
G57,G6,0.169824505375895
G57,G7,0.19795954760037
G57,G8,0.118913122318393
G57,G9,0.00647470078859153
G57,G10,0.000938825216051519
G57,G11,0.268382360601276
G57,G12,0.000994145941007404
G57,G13,1.622692219429
G57,G14,0.00113920997538616
G57,G15,0.00127675894411972
G57,G16,0.00138784621225877
G57,G17,0.000753549219101869
G57,G18,0.216412289511479
G57,G19,0.193045194451815
G57,G20,0.142918886343679
G57,G21,9.9255325516218e-05
G57,G22,0.158271421601644
G57,G23,0.000511603086292351
G57,G24,0.203753862721949
G57,G25,0.173188597141081
G57,G26,0.167201138147285
G57,G27,1.49424896581491
G57,G28,0.0016250106432914
G57,G29,1.63384523532832
G57,G30,0.168040165967863
G57,G31,0.155073117634597
G57,G32,0.172606565265682
G57,G33,0.169219143008568
G57,G34,0.00122224629228634
G57,G35,1.50956509087069
G57,G36,0.270083122553062
G57,G37,0.00136013880714938
G57,G38,0.00223962428986117
G57,G39,0.0882546438327759
G57,G40,0.000812334912337331
G57,G41,0.00210730926136046
G57,G42,0.159963816388742
G57,G43,0.00104904687032929
G57,G44,1.63047875836881
G57,G45,6.90529064140615e-07
G57,G46,0.185154966984018
G57,G47,0.0743093744685208
G57,G48,0.00128336591599149
G57,G49,0.00133695487614575
G57,G50,0.168355288764951
G57,G51,0.00104533507637886
G57,G52,0.000952477023762393
G57,G53,0.18951200423609
G57,G54,0.00104616417803849
G57,G55,0.000650421463787927
G57,G56,0.082002149874456
G57,G57,0
G57,G58,0.000920790968304864
G57,G59,1.62827623691976
G57,G60,0.177205259186429
G57,G61,0.0013015705539595
G57,G62,0.000661036013708535
G57,G63,0.122562477017944
G57,G64,0.145328891568385
G57,G65,0.000923053060722922
G57,G66,0.00104900193678274
G57,G67,1.06915668224019
G57,G68,0.00128305667982585
G57,G69,0.00148817989356493
G57,G70,0.00147688876124132
G57,G71,0.00133079206856693
G57,G72,1.31420055898026
G57,G73,1.59021942688503
G57,G74,0.116776626526886
G57,G75,1.54870706974008
G57,G76,0.141313589218685
G57,G77,0.0108369813002856
G57,G78,0.0792729249189514
G57,G79,0.00426267960067406
G57,G80,0.00132496151425382
G57,G81,6.83475404660801e-05
G57,G82,1.13185361139457
G57,G83,0.162402932562182
G57,G84,0.00025078979254024
G57,G85,0.00812642088707529
G57,G86,0.00513012920702839
G57,G87,1.67040033507689
G57,G88,0.00867876244000592
G57,G89,0.00309915250661952
G57,G90,0.0349204371616759
G57,G91,0.00122271197972749
G57,G92,0.0033335034342471
G57,G93,0.000792193956443371
G57,G94,0.00186057353987249
G57,G95,0.000647042455459908
G57,G96,0.000779285146732814
G57,G97,0.0011611276015961
G57,G98,0.157874066125834
G57,G99,0.000176509034389611
G58,G0,0.964351607048793
G58,G1,0.216368061746823
G58,G2,0.0839691129006808
G58,G3,0.33010837827051
G58,G4,0.364787575269943
G58,G5,0.00339043238460304
G58,G6,0.466290602101875
G58,G7,0.436057463155311
G58,G8,0.551196776842717
G58,G9,1.83563241002818
G58,G10,1.52925359202542
G58,G11,0.42788099756434
G58,G12,1.72005832452598
G58,G13,0.000134640959529784
G58,G14,1.64615945071306
G58,G15,1.74927563968463
G58,G16,1.73339808802273
G58,G17,1.66630649761205
G58,G18,0.0632622478927968
G58,G19,0.0925636593318507
G58,G20,0.0753469863491169
G58,G21,1.23940218376266
G58,G22,0.0976712840701323
G58,G23,1.66647254344324
G58,G24,0.0869336013249074
G58,G25,0.0886904051437226
G58,G26,0.0727618995769991
G58,G27,0.000867225227068522
G58,G28,1.79972915400746
G58,G29,0.000934754237380312
G58,G30,0.0945125711225633
G58,G31,0.0862199440516927
G58,G32,0.0794719927274598
G58,G33,0.0933278360792479
G58,G34,1.79166311663782
G58,G35,0.000156805277449277
G58,G36,0.295051788400978
G58,G37,1.59879595091812
G58,G38,0.223684141900812
G58,G39,0.100347730732424
G58,G40,1.60849420050038
G58,G41,1.01644371773409
G58,G42,0.126758017913028
G58,G43,1.62556305607752
G58,G44,0.000670276939682176
G58,G45,0.0320276497047399
G58,G46,0.0917672328305053
G58,G47,0.0863161494312298
G58,G48,1.52301921983021
G58,G49,1.78756619812653
G58,G50,0.079088450034273
G58,G51,1.74914779992051
G58,G52,1.80891942270704
G58,G53,0.377311617524801
G58,G54,1.56244514188219
G58,G55,1.21270112028392
G58,G56,0.0961719057982033
G58,G57,0.000920790968304864
G58,G58,0
G58,G59,0.000292557658801916
G58,G60,0.115809884692396
G58,G61,1.78797727343432
G58,G62,1.78134920462188
G58,G63,0.0778554205857945
G58,G64,0.103938316773105
G58,G65,1.74469229909452
G58,G66,1.56230304380313
G58,G67,0.000664934045864045
G58,G68,1.82871595971474
G58,G69,1.67354667267556
G58,G70,1.43431269599276
G58,G71,1.70738598068832
G58,G72,0.00584973989412424
G58,G73,0.000353900549367402
G58,G74,0.132105538995432
G58,G75,0.000917354538079911
G58,G76,0.00708358441021694
G58,G77,0.339747677642698
G58,G78,0.748046011566368
G58,G79,0.0507725175913785
G58,G80,0.0209298582305882
G58,G81,1.44330936506655
G58,G82,0.000298982838038986
G58,G83,0.0773412141162932
G58,G84,1.0651591965542
G58,G85,0.271938512021029
G58,G86,0.0415230988588493
G58,G87,0.000758124583260309
G58,G88,0.295949147028551
G58,G89,0.0564081583335555
G58,G90,0.370923374329533
G58,G91,1.75878566489054
G58,G92,0.0736485157892615
G58,G93,1.59828267163131
G58,G94,0.00711740042842619
G58,G95,0.0221481141044585
G58,G96,1.52147895791666
G58,G97,1.55824174703949
G58,G98,0.0924004188183177
G58,G99,1.40050727886602
G59,G0,0.0245887021913564
G59,G1,0.0105304265938099
G59,G2,0.00598626359295852
G59,G3,0.00768734626667757
G59,G4,0.245542723760781
G59,G5,1.51727650896549
G59,G6,0.180161299948988
G59,G7,0.209213981757711
G59,G8,0.127932479325661
G59,G9,0.00455354216291641
G59,G10,0.000333631035679646
G59,G11,0.256150271028346
G59,G12,0.000267079662738403
G59,G13,1.6728427242997
G59,G14,0.000447206057973452
G59,G15,0.000526819301078475
G59,G16,0.00076390374688426
G59,G17,0.000230796203697526
G59,G18,0.201168836822098
G59,G19,0.182159437408818
G59,G20,0.131512291387997
G59,G21,6.83241028771955e-06
G59,G22,0.14890261959297
G59,G23,8.26761910625323e-05
G59,G24,0.190848960636347
G59,G25,0.160843281735313
G59,G26,0.152719771246369
G59,G27,1.40080909202076
G59,G28,0.000798729101952848
G59,G29,1.5891530876234
G59,G30,0.157535042672953
G59,G31,0.144689890365338
G59,G32,0.159441037563853
G59,G33,0.160074593765919
G59,G34,0.000444822929550529
G59,G35,1.49124040487463
G59,G36,0.285135127693557
G59,G37,0.000598202824938851
G59,G38,0.00169245501669006
G59,G39,0.0858848530928004
G59,G40,0.000283158282603416
G59,G41,0.0011142330374654
G59,G42,0.149037396642097
G59,G43,0.00032745471522912
G59,G44,1.64710358417132
G59,G45,1.63963219970531e-05
G59,G46,0.177789130281209
G59,G47,0.0730070019760893
G59,G48,0.000663568152566081
G59,G49,0.00054713076453565
G59,G50,0.157451947666324
G59,G51,0.000386444843121418
G59,G52,0.000291759241236454
G59,G53,0.199708715128825
G59,G54,0.000396127944261692
G59,G55,0.000141233249236679
G59,G56,0.0777026412249627
G59,G57,1.62827623691976
G59,G58,0.000292557658801916
G59,G59,0
G59,G60,0.17239445930649
G59,G61,0.000611803769262003
G59,G62,0.000198330018683534
G59,G63,0.110354789213368
G59,G64,0.134071751292825
G59,G65,0.000260467271898374
G59,G66,0.000372961599700471
G59,G67,1.05621251088075
G59,G68,0.000662142314645516
G59,G69,0.000608707477518388
G59,G70,0.000576873823960743
G59,G71,0.000502740657839071
G59,G72,1.22837454906066
G59,G73,1.61038414532887
G59,G74,0.106688874640064
G59,G75,1.48918132004046
G59,G76,0.135184073771335
G59,G77,0.00876716961611755
G59,G78,0.0875857830279919
G59,G79,0.00375099452309343
G59,G80,0.000847649199024195
G59,G81,2.77284767201488e-06
G59,G82,1.1044344286096
G59,G83,0.153530421838696
G59,G84,5.73328786416468e-06
G59,G85,0.00688437722773201
G59,G86,0.00445847300337457
G59,G87,1.54891922309227
G59,G88,0.00672278126988427
G59,G89,0.00330880332397402
G59,G90,0.027445208730733
G59,G91,0.000515569396534736
G59,G92,0.00259367935446158
G59,G93,0.000239966155420887
G59,G94,0.00167174958164088
G59,G95,0.000383606834922358
G59,G96,0.000253104483979915
G59,G97,0.000611324660207042
G59,G98,0.150640161103992
G59,G99,1.65221485875511e-06
G60,G0,0.0351586254582615
G60,G1,0.065473070956773
G60,G2,0.0231996581531749
G60,G3,0.0722659972054096
G60,G4,0.000576173016071044
G60,G5,0.131508231290512
G60,G6,2.09299737221883e-06
G60,G7,2.21543313162102e-06
G60,G8,0.00321649908693206
G60,G9,0.137433795292449
G60,G10,0.114439928243153
G60,G11,0.298526039402307
G60,G12,0.113034565998536
G60,G13,0.167863965035496
G60,G14,0.115658813988171
G60,G15,0.120301477285622
G60,G16,0.119926189828728
G60,G17,0.118424577891993
G60,G18,0.596469140359316
G60,G19,0.5285828369295
G60,G20,0.423378432558371
G60,G21,0.0936988216503409
G60,G22,0.516359903987469
G60,G23,0.111151064100133
G60,G24,0.538280985522835
G60,G25,0.471039852917791
G60,G26,0.387617404205183
G60,G27,0.168436534659923
G60,G28,0.118137072648579
G60,G29,0.180582597057867
G60,G30,0.525739468778575
G60,G31,0.421298172573478
G60,G32,0.450827703511066
G60,G33,0.424411769901615
G60,G34,0.115379492692785
G60,G35,0.161256539118989
G60,G36,0.00548483115746984
G60,G37,0.118837222501953
G60,G38,0.0333976472458265
G60,G39,0.252903828230518
G60,G40,0.110671103052951
G60,G41,0.10787247965246
G60,G42,0.441494640514435
G60,G43,0.119775074303256
G60,G44,0.170705784239962
G60,G45,0.00389226281173389
G60,G46,0.497694833234002
G60,G47,0.219310522136171
G60,G48,0.11974978495892
G60,G49,0.116169960792051
G60,G50,0.411345008173929
G60,G51,0.115271001678128
G60,G52,0.114979491584121
G60,G53,7.07419679407272e-05
G60,G54,0.118595600352551
G60,G55,0.106735633331754
G60,G56,0.184661757195594
G60,G57,0.177205259186429
G60,G58,0.115809884692396
G60,G59,0.17239445930649
G60,G60,0
G60,G61,0.120257017322621
G60,G62,0.113690848786445
G60,G63,0.324822856454626
G60,G64,0.402287515535684
G60,G65,0.116799274957636
G60,G66,0.115815485926882
G60,G67,0.157705137558253
G60,G68,0.12222136632465
G60,G69,0.115784485579972
G60,G70,0.116320336393726
G60,G71,0.120957259314527
G60,G72,0.191926209635061
G60,G73,0.166982720561177
G60,G74,0.336530514329998
G60,G75,0.1613598169774
G60,G76,0.203469195177323
G60,G77,0.0865367545116811
G60,G78,0.0169366136111809
G60,G79,0.0252930065969498
G60,G80,0.0038213799031294
G60,G81,0.104183892256628
G60,G82,0.162901609784075
G60,G83,0.456909977446805
G60,G84,0.0914998866082968
G60,G85,0.0587618001308862
G60,G86,0.0157694178764915
G60,G87,0.177145453244148
G60,G88,0.073182098982224
G60,G89,0.0294025286513325
G60,G90,0.101083401091283
G60,G91,0.114276994403504
G60,G92,0.0335211145086877
G60,G93,0.115475335407186
G60,G94,0.0103083650994785
G60,G95,0.0129260851169769
G60,G96,0.108578370030369
G60,G97,0.116686425186957
G60,G98,0.465914437814391
G60,G99,0.110849324394762
G61,G0,0.934436839460604
G61,G1,0.205141080984561
G61,G2,0.0850695895273854
G61,G3,0.325973768422898
G61,G4,0.351568312816507
G61,G5,0.00251464475253512
G61,G6,0.450454513811025
G61,G7,0.417016041552351
G61,G8,0.534644537828828
G61,G9,1.77565029511927
G61,G10,1.5194991243821
G61,G11,0.440560010616359
G61,G12,1.70536589186258
G61,G13,0.000341514090573337
G61,G14,1.61466782394686
G61,G15,1.68149441021636
G61,G16,1.69975012344314
G61,G17,1.63712941385654
G61,G18,0.06798701369882
G61,G19,0.0934287205056443
G61,G20,0.0767713870315778
G61,G21,1.21866092447179
G61,G22,0.100739419276343
G61,G23,1.62404534007648
G61,G24,0.0920369763898815
G61,G25,0.0927739312278444
G61,G26,0.0792093432575924
G61,G27,0.00116134856536531
G61,G28,1.73973622714294
G61,G29,0.00128912726206752
G61,G30,0.0977550362831695
G61,G31,0.090339249492001
G61,G32,0.0795477559909692
G61,G33,0.0971035496523801
G61,G34,1.67962080991142
G61,G35,0.000446053491096207
G61,G36,0.283150204089913
G61,G37,1.59991333632729
G61,G38,0.225246414286617
G61,G39,0.104716422864457
G61,G40,1.57372660742899
G61,G41,1.00394351662186
G61,G42,0.12885753837238
G61,G43,1.52481399779114
G61,G44,0.000972499362842446
G61,G45,0.0321483253279712
G61,G46,0.098337869509855
G61,G47,0.0918890410666106
G61,G48,1.44203569932473
G61,G49,1.69507071489008
G61,G50,0.0802084400982919
G61,G51,1.69929436944862
G61,G52,1.67843780268646
G61,G53,0.360420047730965
G61,G54,1.52872964970124
G61,G55,1.17766102447219
G61,G56,0.0984414051656214
G61,G57,0.0013015705539595
G61,G58,1.78797727343432
G61,G59,0.000611803769262003
G61,G60,0.120257017322621
G61,G61,0
G61,G62,1.74169383523553
G61,G63,0.0816476998935464
G61,G64,0.10990590663372
G61,G65,1.6831761832628
G61,G66,1.5455487496611
G61,G67,0.000945107550295439
G61,G68,1.70957887282143
G61,G69,1.58782264608362
G61,G70,1.40272738288833
G61,G71,1.65324175524352
G61,G72,0.00659825829116405
G61,G73,0.000692748194318098
G61,G74,0.130138195568889
G61,G75,0.00137573198486558
G61,G76,0.00910511365148139
G61,G77,0.330290331854303
G61,G78,0.72798269886778
G61,G79,0.0517817932108931
G61,G80,0.0232454029736044
G61,G81,1.41216771920149
G61,G82,0.000548482149173281
G61,G83,0.0818148092236047
G61,G84,1.05712250500422
G61,G85,0.262183151946212
G61,G86,0.0405628655616665
G61,G87,0.00115653862831138
G61,G88,0.290883244843463
G61,G89,0.058232518841906
G61,G90,0.379233379984496
G61,G91,1.67695098304168
G61,G92,0.0753431261064956
G61,G93,1.59482717951476
G61,G94,0.00830196734877274
G61,G95,0.0206582283259818
G61,G96,1.52534141959482
G61,G97,1.43333124899679
G61,G98,0.0978335933664513
G61,G99,1.32412235637499
G62,G0,0.969483405362698
G62,G1,0.203059242057947
G62,G2,0.0803698190472957
G62,G3,0.323170588427814
G62,G4,0.371129249416401
G62,G5,0.00376011915510639
G62,G6,0.473863162525105
G62,G7,0.438953617377815
G62,G8,0.552715485707003
G62,G9,1.80847602250034
G62,G10,1.52450857061684
G62,G11,0.425113352802191
G62,G12,1.73448481530395
G62,G13,5.94220577857092e-05
G62,G14,1.74468830284017
G62,G15,1.70949301608499
G62,G16,1.75986569613379
G62,G17,1.64498304452582
G62,G18,0.0627489120272607
G62,G19,0.0873092094119584
G62,G20,0.0779080740665796
G62,G21,1.25807829645043
G62,G22,0.0957943448052654
G62,G23,1.6698504250737
G62,G24,0.0851363663327541
G62,G25,0.0894848361768688
G62,G26,0.0740714920532831
G62,G27,0.000544583171817788
G62,G28,1.78537081467447
G62,G29,0.000587622632784502
G62,G30,0.0914015447694174
G62,G31,0.0862605243360286
G62,G32,0.077184304980464
G62,G33,0.0932046445998154
G62,G34,1.71502034642661
G62,G35,9.97184355602587e-05
G62,G36,0.297991287183345
G62,G37,1.68779965412874
G62,G38,0.259374612037696
G62,G39,0.0986170397533937
G62,G40,1.6129357882913
G62,G41,1.15416421895206
G62,G42,0.124461674334439
G62,G43,1.54511795926844
G62,G44,0.000445089563254871
G62,G45,0.0440951776384144
G62,G46,0.0903016264320032
G62,G47,0.0913523497427723
G62,G48,1.47992086232167
G62,G49,1.78519908070856
G62,G50,0.0766097877295796
G62,G51,1.81117878387345
G62,G52,1.76185827736053
G62,G53,0.375808858257971
G62,G54,1.5602445390247
G62,G55,1.21735515156714
G62,G56,0.0979717861193377
G62,G57,0.000661036013708535
G62,G58,1.78134920462188
G62,G59,0.000198330018683534
G62,G60,0.113690848786445
G62,G61,1.74169383523553
G62,G62,0
G62,G63,0.0796692702207501
G62,G64,0.104315607027437
G62,G65,1.70215051167804
G62,G66,1.63514517279505
G62,G67,0.000385132935285912
G62,G68,1.71652124519019
G62,G69,1.70018573586657
G62,G70,1.42208352986985
G62,G71,1.65078371661413
G62,G72,0.0052282232714707
G62,G73,0.00019172605376174
G62,G74,0.124746832277406
G62,G75,0.000613758823791723
G62,G76,0.00702177199123786
G62,G77,0.328512050415663
G62,G78,0.763603914974801
G62,G79,0.0551018484775321
G62,G80,0.0237775062619634
G62,G81,1.41648227274329
G62,G82,0.000159589547684381
G62,G83,0.0767042446755623
G62,G84,1.10690595172872
G62,G85,0.255788286073509
G62,G86,0.0416674713612104
G62,G87,0.000470640093383085
G62,G88,0.292418945372802
G62,G89,0.0578621845987806
G62,G90,0.371726382276768
G62,G91,1.66712246388786
G62,G92,0.0752336474666814
G62,G93,1.68868651700537
G62,G94,0.00674894752047804
G62,G95,0.019697317220048
G62,G96,1.55908412874587
G62,G97,1.49783767718796
G62,G98,0.0920192390827737
G62,G99,1.37380115645526
G63,G0,0.0245842838711897
G63,G1,0.053300206889273
G63,G2,0.0221577059225351
G63,G3,0.0549002459642279
G63,G4,0.000412913601619345
G63,G5,0.0881232052036731
G63,G6,1.12214361468615e-06
G63,G7,4.13731672741663e-06
G63,G8,0.00264121770128688
G63,G9,0.0935402118817144
G63,G10,0.0769307269048777
G63,G11,0.194251469107175
G63,G12,0.0764663022637512
G63,G13,0.108144742537262
G63,G14,0.0833892956185051
G63,G15,0.0811735067537372
G63,G16,0.0862808545959781
G63,G17,0.0818462204781135
G63,G18,0.343787317466112
G63,G19,0.27310349620037
G63,G20,0.286709016384088
G63,G21,0.0661144412079921
G63,G22,0.311229614244431
G63,G23,0.0802387280470518
G63,G24,0.343341209380221
G63,G25,0.23996855347368
G63,G26,0.242528423390569
G63,G27,0.108655301692827
G63,G28,0.0804920213830721
G63,G29,0.116208923933203
G63,G30,0.344828456593424
G63,G31,0.382102600885301
G63,G32,0.262495876874584
G63,G33,0.303222256473663
G63,G34,0.0780683437290264
G63,G35,0.110056304609097
G63,G36,0.00352860946040308
G63,G37,0.0779397826683852
G63,G38,0.0242541706908434
G63,G39,0.2656016944493
G63,G40,0.0819118609673739
G63,G41,0.0739224305142335
G63,G42,0.285629067279546
G63,G43,0.0849362961387246
G63,G44,0.118651648392721
G63,G45,0.00194491862524563
G63,G46,0.296490554806199
G63,G47,0.180025048554169
G63,G48,0.0846437218686035
G63,G49,0.0787933703642068
G63,G50,0.284075526656104
G63,G51,0.082881492800012
G63,G52,0.0801209243919535
G63,G53,1.3449386472642e-05
G63,G54,0.0788576584556525
G63,G55,0.072373205193656
G63,G56,0.175774909908257
G63,G57,0.122562477017944
G63,G58,0.0778554205857945
G63,G59,0.110354789213368
G63,G60,0.324822856454626
G63,G61,0.0816476998935464
G63,G62,0.0796692702207501
G63,G63,0
G63,G64,0.327295273949678
G63,G65,0.0754548781246261
G63,G66,0.0770203651204192
G63,G67,0.102994340873257
G63,G68,0.0793287535561377
G63,G69,0.0807841043799604
G63,G70,0.0758159866144137
G63,G71,0.077778800452087
G63,G72,0.133162430752159
G63,G73,0.10894703339302
G63,G74,0.237984975751643
G63,G75,0.110174205183121
G63,G76,0.0957497511779411
G63,G77,0.0567417848815493
G63,G78,0.011046143160976
G63,G79,0.107773050556775
G63,G80,0.0158710263833875
G63,G81,0.0648067108838738
G63,G82,0.121502165344701
G63,G83,0.3114009185231
G63,G84,0.0730084267445599
G63,G85,0.0314161288082183
G63,G86,0.0589528789246248
G63,G87,0.111995779737838
G63,G88,0.0534930493533089
G63,G89,0.0595866928921299
G63,G90,0.0711945390541167
G63,G91,0.0814874112464998
G63,G92,0.0738716600047336
G63,G93,0.0793516409391402
G63,G94,0.0206151739410794
G63,G95,0.0148285484003792
G63,G96,0.0724995473105538
G63,G97,0.0847936809032534
G63,G98,0.359347368611218
G63,G99,0.0737325601259457
G64,G0,0.0365440526467123
G64,G1,0.0506316553189143
G64,G2,0.0201511088298169
G64,G3,0.0589055618196314
G64,G4,1.42142375099415e-05
G64,G5,0.106630913549181
G64,G6,0.000385752571172829
G64,G7,2.84708109169711e-05
G64,G8,0.00478352561146147
G64,G9,0.124698343824532
G64,G10,0.103659129603551
G64,G11,0.252472784050317
G64,G12,0.107428376012934
G64,G13,0.13059215413859
G64,G14,0.109223219435962
G64,G15,0.111179264294184
G64,G16,0.106506178713534
G64,G17,0.106677145592815
G64,G18,0.412479864473522
G64,G19,0.347666366040128
G64,G20,0.317327982367107
G64,G21,0.087676482017619
G64,G22,0.402545923195932
G64,G23,0.104626253982182
G64,G24,0.437659552382906
G64,G25,0.329004247160393
G64,G26,0.31918193194583
G64,G27,0.133586418450601
G64,G28,0.108006586511627
G64,G29,0.13909799805476
G64,G30,0.361758155752156
G64,G31,0.336998922152212
G64,G32,0.32679404406753
G64,G33,0.332479828993098
G64,G34,0.104196076969717
G64,G35,0.126327229893163
G64,G36,0.00386211499756461
G64,G37,0.104513611781615
G64,G38,0.0292752491853213
G64,G39,0.236122267527452
G64,G40,0.0997440573489061
G64,G41,0.0989908632252622
G64,G42,0.320444282945369
G64,G43,0.111639522567689
G64,G44,0.138450708675686
G64,G45,0.00676117197836604
G64,G46,0.357057233743858
G64,G47,0.169219493931074
G64,G48,0.104422187252405
G64,G49,0.107211875442697
G64,G50,0.329224455224246
G64,G51,0.109787574148187
G64,G52,0.104219478412218
G64,G53,3.39735723758369e-05
G64,G54,0.10272971235951
G64,G55,0.0894093715456989
G64,G56,0.186626608469002
G64,G57,0.145328891568385
G64,G58,0.103938316773105
G64,G59,0.134071751292825
G64,G60,0.402287515535684
G64,G61,0.10990590663372
G64,G62,0.104315607027437
G64,G63,0.327295273949678
G64,G64,0
G64,G65,0.104936018999575
G64,G66,0.103922659939996
G64,G67,0.120321065949105
G64,G68,0.1062868724068
G64,G69,0.110013156577752
G64,G70,0.109293452399719
G64,G71,0.105430204247352
G64,G72,0.155306853340056
G64,G73,0.13319196610217
G64,G74,0.262309899029334
G64,G75,0.131472582766036
G64,G76,0.131504900839038
G64,G77,0.073561135683165
G64,G78,0.0177358090868457
G64,G79,0.0622235570412686
G64,G80,0.00939629007687644
G64,G81,0.0922708252014486
G64,G82,0.128396823032126
G64,G83,0.335419410696775
G64,G84,0.0881718030137756
G64,G85,0.0409395290368165
G64,G86,0.0250846742190888
G64,G87,0.142272903885736
G64,G88,0.06569747621733
G64,G89,0.0418527024495172
G64,G90,0.102832236218648
G64,G91,0.108792645793854
G64,G92,0.0505857908447632
G64,G93,0.112396161423578
G64,G94,0.0178816414697764
G64,G95,0.0134839116092474
G64,G96,0.0970651999039132
G64,G97,0.104640128004493
G64,G98,0.351828855859489
G64,G99,0.100114559874089
G65,G0,0.971468773202838
G65,G1,0.213106471601016
G65,G2,0.0798881946379821
G65,G3,0.342032714365398
G65,G4,0.363817632871477
G65,G5,0.00318386401032462
G65,G6,0.463401095896524
G65,G7,0.429603914172622
G65,G8,0.543854741796193
G65,G9,1.74395190103149
G65,G10,1.56596102709491
G65,G11,0.427561419983902
